Unnamed: 0,Household sample weight (6 decimals),Number of household members,Sample strata for sampling errors,Stratification used in sample design,Region,Type of place of residence,Electricity,Radio,Television,Refrigerator,Mobile telephone,Computer,Microwave,Wealth index combined,Wealth index for urban/rural,Wealth index factor score combined (5 decimals),Wealth index factor score for urban/rural (5 decimals),Energy Use
34953,412978,7,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richest,richer,157099,102530,1218.3559157175907
34954,412978,6,migori: urban,migori: urban,migori,1,1,1,1,1,1,1,0,richest,richest,189834,144660,2203.9720882112383
34955,412978,1,migori: urban,migori: urban,migori,1,0,1,0,0,1,0,0,richer,poorest,29686,-61451,0.0
34956,412978,3,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorer,54267,-29816,868.1273970294436
34957,412978,1,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,middle,poorest,11735,-84554,513.4681646836746
34958,412978,7,migori: urban,migori: urban,migori,1,1,1,1,1,1,1,0,richest,richer,171423,120964,2344.1468029309704
34959,412978,4,migori: urban,migori: urban,migori,1,1,0,0,0,1,0,0,middle,poorest,14740,-80687,230.0
34960,412978,4,migori: urban,migori: urban,migori,1,1,0,1,0,1,0,0,richer,poorest,40823,-47118,270.0
34961,412978,10,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richest,richer,142650,83933,1405.189708353626
34962,412978,3,migori: urban,migori: urban,migori,1,1,0,0,0,1,0,0,richer,poorer,54988,-28888,204.99928266609038
34963,412978,5,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorest,29896,-61182,1064.934660020753
34964,412978,3,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorer,73305,-5314,868.1273970294436
34965,412978,1,migori: urban,migori: urban,migori,1,0,0,0,0,0,0,0,poorest,poorest,-124262,-259584,0.0
34966,659896,4,migori: urban,migori: urban,migori,1,1,0,1,0,1,0,0,richer,poorer,66957,-13484,270.0
34967,659896,2,migori: urban,migori: urban,migori,1,1,1,1,0,1,1,0,richest,richer,169941,119057,738.1539678905639
34968,659896,2,migori: urban,migori: urban,migori,1,1,1,0,0,0,0,0,middle,poorest,-15769,-119952,671.4624389641064
34969,659896,4,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richer,poorer,74317,-4012,894.0
34970,659896,4,migori: urban,migori: urban,migori,1,1,1,1,1,1,0,0,richest,richer,140722,81453,1874.0
34971,659896,1,migori: urban,migori: urban,migori,1,1,1,1,0,1,1,0,richest,richest,199362,156923,559.416098883556
34972,659896,4,migori: urban,migori: urban,migori,1,1,0,0,0,1,0,0,richer,middle,98895,27621,230.0
34973,659896,5,migori: urban,migori: urban,migori,1,1,0,1,0,1,0,0,richest,middle,106332,37192,295.20775996468507
34974,659896,4,migori: urban,migori: urban,migori,1,1,1,1,1,1,1,0,richest,middle,117325,51341,1874.0
34975,659896,2,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorer,68796,-11117,738.1539678905639
34976,659896,4,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,1,richer,middle,98534,27156,1506.0
34977,659896,2,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorer,68020,-12116,738.1539678905639
34978,659896,6,migori: urban,migori: urban,migori,1,1,0,0,0,1,0,0,richer,poorer,49390,-36092,270.49817518067493
34979,659896,6,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,middle,92980,20008,1145.500967939032
34980,659896,2,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richest,richer,145699,87858,738.1539678905639
34981,659896,2,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorer,87336,12744,738.1539678905639
34982,659896,2,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richer,middle,91570,18193,677.5253052301479
34983,659896,4,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorest,28017,-63600,974.0
34984,659896,3,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richer,poorest,39915,-48287,796.8232987108036
34985,659896,3,migori: urban,migori: urban,migori,1,0,1,1,0,1,0,0,richer,poorest,42008,-45593,0.0
34986,659896,4,migori: urban,migori: urban,migori,1,1,1,1,1,1,0,0,richest,richer,145431,87513,1874.0
34987,659896,5,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richer,poorer,84977,9707,977.4656941052906
34988,659896,8,migori: urban,migori: urban,migori,1,1,0,1,0,1,0,0,richest,middle,100639,29865,356.26713590868144
34989,508027,3,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,middle,96938,25101,868.1273970294436
34990,508027,1,migori: urban,migori: urban,migori,1,1,1,1,1,1,0,0,richest,richer,132326,70647,1076.3303586322218
34991,508027,7,migori: urban,migori: urban,migori,1,1,0,0,0,1,0,0,richer,poorer,51787,-33007,287.702115621197
34992,508027,4,migori: urban,migori: urban,migori,1,1,1,1,1,1,0,0,richest,richer,136147,75565,1874.0
34993,508027,8,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,middle,98959,27702,1285.200705092799
34994,508027,1,migori: urban,migori: urban,migori,1,1,1,1,1,1,1,0,richest,middle,115443,48918,1076.3303586322218
34995,508027,1,migori: urban,migori: urban,migori,1,1,0,1,0,1,0,1,richest,richer,141785,82821,855.780274472791
34996,508027,2,migori: urban,migori: urban,migori,1,1,0,0,1,1,0,0,richest,middle,118167,52424,174.30740514869578
34997,508027,1,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richer,poorer,73691,-4817,513.4681646836746
34998,508027,1,migori: urban,migori: urban,migori,1,1,1,0,0,1,1,0,richest,middle,111252,43525,513.4681646836746
34999,508027,1,migori: urban,migori: urban,migori,1,0,1,0,1,1,0,0,richer,poorer,62010,-19850,0.0
35000,508027,5,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richest,richer,127332,64219,1064.934660020753
35001,508027,2,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richest,middle,109525,41302,677.5253052301479
35002,508027,1,migori: urban,migori: urban,migori,1,0,0,0,0,1,0,0,middle,poorest,-8893,-111103,0.0
35003,508027,4,migori: urban,migori: urban,migori,1,0,1,0,0,1,0,0,middle,poorest,5506,-92572,0.0
35004,508027,3,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorer,84769,9440,868.1273970294436
35005,508027,3,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richer,poorer,88203,13860,796.8232987108036
35006,508027,4,migori: urban,migori: urban,migori,1,1,1,1,1,1,0,0,richest,middle,113082,45880,1874.0
35007,508027,2,migori: urban,migori: urban,migori,1,1,1,1,0,1,0,0,richer,poorer,80840,4383,738.1539678905639
35008,508027,1,migori: urban,migori: urban,migori,1,1,0,0,0,1,0,0,middle,poorest,4922,-93324,132.100310824659
35009,508027,2,migori: urban,migori: urban,migori,1,1,1,0,0,1,0,0,richer,poorest,38808,-49712,677.5253052301479
35010,508027,5,migori: urban,migori: urban,migori,1,1,0,0,0,1,0,0,richer,poorer,49834,-35521,251.47327700695396
35011,508027,4,migori: urban,migori: urban,migori,1,1,1,1,1,1,1,0,richest,richest,177473,128752,1874.0
35012,1557015,6,migori: rural,migori: rural,migori,2,1,1,1,0,1,0,0,middle,richer,-16108,39898,1145.500967939032
35013,1557015,8,migori: rural,migori: rural,migori,2,1,1,1,0,1,0,0,poorer,middle,-35880,14408,1285.200705092799
35014,1557015,3,migori: rural,migori: rural,migori,2,1,0,0,0,0,0,0,poorest,poorer,-75173,-36247,3.5652049159320067
35015,1557015,6,migori: rural,migori: rural,migori,2,1,1,0,0,1,0,0,poorer,middle,-41594,7041,1051.414646137058
35016,1557015,6,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorest,-109526,-80534,0.0
35017,1557015,6,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,poorer,-62372,-19745,0.0
35018,1557015,8,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,middle,-53667,-8523,0.0
35019,1557015,7,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,-10432,47215,0.0
35020,1557015,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorest,-100888,-69398,0.0
35021,1557015,5,migori: rural,migori: rural,migori,2,0,0,1,0,1,0,0,poorer,poorer,-62222,-19552,0.0
35022,1557015,10,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,poorer,-60645,-17518,0.0
35023,1557015,8,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,middle,-30133,21817,0.0
35024,1557015,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,middle,-26184,26908,0.0
35025,1557015,3,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-60736,-17636,0.0
35026,1557015,3,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,middle,-50011,-3810,0.0
35027,1557015,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorer,-84084,-47735,0.0
35028,1557015,1,migori: rural,migori: rural,migori,2,0,1,0,0,0,0,0,poorer,poorer,-58499,-14752,0.0
35029,1557015,3,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,poorer,-68919,-28185,0.0
35030,1557015,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,middle,-43691,4338,0.0
35031,1557015,4,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,middle,-38635,10856,0.0
35032,1557015,8,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,richer,richest,33527,103885,0.0
35033,1557015,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,middle,-50119,-3949,0.0
35034,1557015,3,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,richer,-11445,45908,0.0
35035,1557015,7,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorer,-81315,-44165,0.0
35036,1557015,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-66763,-25405,0.0
35037,963670,4,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,middle,richer,-22942,31088,0.0
35038,963670,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,middle,-56259,-11865,0.0
35039,963670,7,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorer,-89682,-54953,0.0
35040,963670,10,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,poorer,-72591,-32918,0.0
35041,963670,4,migori: rural,migori: rural,migori,2,0,1,0,0,0,0,0,poorest,poorest,-117986,-91440,0.0
35042,963670,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-60844,-17774,0.0
35043,963670,4,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-163398,-149984,0.0
35044,963670,3,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,poorer,-65132,-23303,0.0
35045,963670,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-69498,-28932,0.0
35046,963670,8,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,-15090,41209,0.0
35047,963670,2,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,middle,-27022,25827,0.0
35048,963670,8,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,poorer,-65971,-24384,0.0
35049,963670,5,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,10350,74006,0.0
35050,963670,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorest,-90138,-55541,0.0
35051,963670,5,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,middle,-44047,3879,0.0
35052,963670,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,1,0,poorer,poorer,-60279,-17047,0.0
35053,963670,4,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,middle,-37103,12832,0.0
35054,963670,5,migori: rural,migori: rural,migori,2,0,0,1,0,1,0,0,poorer,poorer,-59404,-15918,0.0
35055,963670,1,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-92160,-58147,0.0
35056,963670,3,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,richer,richest,35717,106709,0.0
35057,963670,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorer,-76225,-37604,0.0
35058,963670,8,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorer,-74418,-35274,0.0
35059,963670,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-60900,-17847,0.0
35060,963670,2,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-105845,-75789,0.0
35061,1136283,6,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-61681,-18854,0.0
35062,1136283,2,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-58414,-14642,0.0
35063,1136283,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-65952,-24360,0.0
35064,1136283,4,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-107674,-78147,0.0
35065,1136283,2,migori: rural,migori: rural,migori,2,1,1,1,0,1,0,1,richer,richest,88135,174284,1141.3345745823297
35066,1136283,3,migori: rural,migori: rural,migori,2,0,1,1,1,1,0,1,richest,richest,105686,196911,0.0
35067,1136283,1,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,richer,-17689,37859,0.0
35068,1136283,5,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,5863,68221,0.0
35069,1136283,5,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,poorer,-72649,-32993,0.0
35070,1136283,4,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,poorer,-63331,-20981,0.0
35071,1136283,6,migori: rural,migori: rural,migori,2,0,0,1,0,1,0,0,middle,richer,-4678,54632,0.0
35072,1136283,6,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,-14587,41858,0.0
35073,1136283,4,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorest,-93184,-59466,0.0
35074,1136283,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-64503,-22492,0.0
35075,1136283,1,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-131301,-108606,0.0
35076,1136283,7,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,middle,-35667,14682,0.0
35077,1136283,2,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-102386,-71329,0.0
35078,1136283,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,richer,-23348,30564,0.0
35079,1136283,4,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,poorer,-59909,-16570,0.0
35080,1136283,7,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,middle,-57480,-13438,0.0
35081,1136283,6,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorest,poorest,-93160,-59436,0.0
35082,1136283,5,migori: rural,migori: rural,migori,2,0,0,1,0,1,0,0,middle,richer,-17825,37684,0.0
35083,1136283,6,migori: rural,migori: rural,migori,2,0,1,0,0,0,0,0,poorest,poorest,-95776,-62808,0.0
35084,917883,9,migori: rural,migori: rural,migori,2,1,1,0,0,1,0,0,poorer,middle,-47960,-1165,1236.5467092969968
35085,917883,8,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorer,-85817,-49970,0.0
35086,917883,8,migori: rural,migori: rural,migori,2,1,0,1,0,1,0,0,middle,richer,-8448,49773,356.26713590868144
35087,917883,4,migori: rural,migori: rural,migori,2,1,1,1,1,1,1,0,richer,richest,97934,186917,1874.0
35088,917883,4,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,-22274,31949,0.0
35089,917883,3,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,-18724,36525,0.0
35090,917883,9,migori: rural,migori: rural,migori,2,1,1,1,0,1,0,0,middle,richest,26286,94550,1347.1996586748041
35091,917883,4,migori: rural,migori: rural,migori,2,0,1,0,0,0,0,0,poorest,poorest,-116445,-89455,0.0
35092,917883,11,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,richer,richest,43739,117050,0.0
35093,917883,2,migori: rural,migori: rural,migori,2,0,1,1,0,1,1,0,richer,richest,78252,161543,0.0
35094,917883,6,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,poorer,middle,-49590,-3267,0.0
35095,917883,2,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorer,-88269,-53131,0.0
35096,917883,4,migori: rural,migori: rural,migori,2,1,0,1,0,1,0,0,middle,richer,-2758,57107,270.0
35097,917883,2,migori: rural,migori: rural,migori,2,1,0,0,0,1,0,0,poorer,poorer,-60354,-17143,174.30740514869578
35098,917883,6,migori: rural,migori: rural,migori,2,1,1,0,0,1,0,0,middle,middle,-29914,22099,1051.414646137058
35099,917883,3,migori: rural,migori: rural,migori,2,1,1,1,0,1,0,0,middle,richest,20180,86678,868.1273970294436
35100,917883,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,richer,-22026,32268,0.0
35101,917883,6,migori: rural,migori: rural,migori,2,1,1,0,0,1,0,0,middle,richer,-11719,45556,1051.414646137058
35102,917883,4,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorer,-82920,-46234,0.0
35103,917883,3,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,richer,-12054,45124,0.0
35104,917883,5,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richer,2508,63897,0.0
35105,917883,4,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,richest,22838,90106,0.0
35106,917883,5,migori: rural,migori: rural,migori,2,1,1,1,0,1,0,0,middle,richer,-3810,55752,1064.934660020753
35107,998086,7,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorer,-84612,-48416,0.0
35108,998086,7,migori: rural,migori: rural,migori,2,0,1,1,0,1,0,0,middle,middle,-26132,26974,0.0
35109,998086,3,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-147295,-129225,0.0
35110,998086,7,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorer,-84432,-48184,0.0
35111,998086,9,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorest,-99893,-68115,0.0
35112,998086,2,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,middle,-32473,18800,0.0
35113,998086,1,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorest,-92309,-58339,0.0
35114,998086,1,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-111866,-83551,0.0
35115,998086,4,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorer,-89435,-54634,0.0
35116,998086,8,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorest,-109164,-80068,0.0
35117,998086,5,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,middle,middle,-29153,23080,0.0
35118,998086,4,migori: rural,migori: rural,migori,2,0,0,1,0,1,0,0,poorer,poorer,-59014,-15416,0.0
35119,998086,2,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,poorer,-71625,-31674,0.0
35120,998086,2,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,middle,-40170,8877,0.0
35121,998086,3,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorer,middle,-35627,14734,0.0
35122,998086,3,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,poorer,-71808,-31909,0.0
35123,998086,5,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorer,-80975,-43727,0.0
35124,998086,4,migori: rural,migori: rural,migori,2,0,0,0,0,0,0,0,poorest,poorest,-120464,-94636,0.0
35125,998086,3,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorest,poorest,-90735,-56309,0.0
35126,998086,3,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorest,-104198,-73665,0.0
35127,998086,2,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorest,-109133,-80027,0.0
35128,998086,3,migori: rural,migori: rural,migori,2,0,1,0,0,1,0,0,poorer,middle,-37929,11766,0.0
35129,998086,6,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorest,-116463,-89477,0.0
35130,998086,2,migori: rural,migori: rural,migori,2,0,0,0,0,1,0,0,poorest,poorer,-85398,-49429,0.0
35131,1253928,6,kisii: rural,kisii: rural,kisii,2,1,1,1,1,1,0,0,richest,richest,118267,213129,2203.9720882112383
35132,1253928,7,kisii: rural,kisii: rural,kisii,2,0,1,1,0,1,0,0,poorer,middle,-39893,9234,0.0
35133,1253928,3,kisii: rural,kisii: rural,kisii,2,0,1,1,0,1,0,0,richer,richest,81292,165462,0.0
35134,1253928,4,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorer,middle,-37178,12734,0.0
35135,1253928,7,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorest,poorer,-82114,-45195,0.0
35136,1253928,1,kisii: rural,kisii: rural,kisii,2,0,0,0,0,1,0,0,poorest,poorest,-93535,-59919,0.0
35137,1253928,3,kisii: rural,kisii: rural,kisii,2,1,1,1,0,1,0,0,middle,richer,14843,79799,868.1273970294436
35138,1253928,4,kisii: rural,kisii: rural,kisii,2,1,1,0,0,0,0,0,middle,middle,-26527,26465,886.0
35139,1253928,4,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorest,poorer,-87448,-52073,0.0
35140,1253928,4,kisii: rural,kisii: rural,kisii,2,0,0,0,0,1,0,0,poorest,poorest,-91312,-57053,0.0
35141,1253928,13,kisii: rural,kisii: rural,kisii,2,0,0,1,0,1,0,0,poorer,poorer,-69249,-28610,0.0
35142,1253928,7,kisii: rural,kisii: rural,kisii,2,0,0,0,0,1,0,0,middle,richer,-15795,40301,0.0
35143,1253928,4,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorer,poorer,-69323,-28706,0.0
35144,1253928,2,kisii: rural,kisii: rural,kisii,2,0,0,0,0,0,0,0,poorest,poorer,-88133,-52956,0.0
35145,1253928,4,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorer,middle,-50515,-4459,0.0
35146,1253928,1,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,middle,richer,-21258,33257,0.0
35147,1253928,3,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorest,poorer,-84733,-48572,0.0
35148,1253928,3,kisii: rural,kisii: rural,kisii,2,0,0,0,0,0,0,0,poorest,poorest,-155244,-139473,0.0
35149,1253928,4,kisii: rural,kisii: rural,kisii,2,0,0,0,0,1,0,0,poorest,poorer,-83088,-46452,0.0
35150,1253928,5,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorest,poorer,-86160,-50412,0.0
35151,1253928,3,kisii: rural,kisii: rural,kisii,2,1,1,0,0,1,0,0,middle,richer,17754,83551,796.8232987108036
35152,1253928,4,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorer,poorer,-62274,-19619,0.0
35153,1253928,6,kisii: rural,kisii: rural,kisii,2,0,1,0,0,1,0,0,poorer,poorer,-67738,-26663,0.0
35154,1035906,2,kisii: rural,kisii: rural,kisii,2,0,1,1,0,1,0,0,poorer,middle,-44926,2746,0.0
